,issue_id,comment_id,comment_code,comment_body,previous_comment_id,previous_comment_code,previous_comment_body,concat_body,author_name,is_first_author_thread,nr_characters,ratio_words_email_thread,ratio_words_email_comment,position_sentence_comment,position_sentence_thread,is_last_comment,time_start_to_email,time_email_to_end,time_previous_to_email,time_email_to_next
293,33677,414893935,civil,"I understand that some black people may not consider these terms offensive, but I would rather someone not want to work with me because they think I am too politically correct than because they think I am too insensitive and blind.",414893315,technical,"One could also argue that in color theory, black is the absence of color (photons which make up the spectrum) and white is the accumulation of all colors. Thus a blacklist is a list which contains elements that are to be absent and a whitelist to be allowed...","One could also argue that in color theory, black is the absence of color (photons which make up the spectrum) and white is the accumulation of all colors. Thus a blacklist is a list which contains elements that are to be absent and a whitelist to be allowed... I understand that some black people may not consider these terms offensive, but I would rather someone not want to work with me because they think I am too politically correct than because they think I am too insensitive and blind.",Justin Alan Ryan,0,492,0.0,0.0,0.16666666666666666,0.0,0,0.0,1.0,1.0042918454935623,0.004291845493562232
294,33864,643666482,civil,"Of course, if you @trivikr personally feel strongly about this then I support you :]",643664819,technical,"I'm -0 to the change itself. I don't think that changing it because it is ""industry standard"" is a valid argument, at least not yet. If we are changing it because we think it is a loaded/inappropriate word, then I think we should remove all occurrences to remain consistent with that decision.","I'm -0 to the change itself. I don't think that changing it because it is ""industry standard"" is a valid argument, at least not yet. If we are changing it because we think it is a loaded/inappropriate word, then I think we should remove all occurrences to remain consistent with that decision. Of course, if you @trivikr personally feel strongly about this then I support you :]",Benjamin Gruenbaum,0,378,1.0,1.0,0.2,0.8181818181818182,0,0.0,1.0,1.0029585798816567,0.0029585798816568047
295,34281,34281,uncivil,"If there's another way for this to work, I'm open to alternate ideas, but I think conditionally playbook imports would be generically useful.",665846985,technical,"I've locked this to contributors for now.  Adding +1 comments is too noisy.  For future reference, add a reaction to the issue body, and don't comment.","I've locked this to contributors for now.  Adding +1 comments is too noisy.  For future reference, add a reaction to the issue body, and don't comment. If there's another way for this to work, I'm open to alternate ideas, but I think conditionally playbook imports would be generically useful.",,1,293,1.0,1.0,0.038461538461538464,0.03571428571428571,0,0.0,0.0,0.0,0.0
296,34281,428587115,civil,Please use the‘  button to let the maintainers know you need this feature. Getting a ton of emails from these +1s.,428584701,technical,"+1 as well, would love to see this feature","+1 as well, would love to see this feature Please use the‘  button to let the maintainers know you need this feature. Getting a ton of emails from these +1s.",Sebastiaan Luca,0,158,0.5737704918032787,1.0,0.5,0.9642857142857143,0,0.3022269353128314,0.6977730646871686,0.6988335100742312,0.26935312831389185
297,3469,483870981,civil,I think you have a legitimate concern and I'm sorry if you feel like I'm ignoring you.,483870293,technical,No I don't believe I have the best idea. If that was the case I would have ignored your request. Why else am I asking for feedback?  Oh actually you also mentioned Matlab or R. Their REPL is what you're asking for?,No I don't believe I have the best idea. If that was the case I would have ignored your request. Why else am I asking for feedback?  Oh actually you also mentioned Matlab or R. Their REPL is what you're asking for? I think you have a legitimate concern and I'm sorry if you feel like I'm ignoring you.,Rich Chiodo,0,301,1.0,1.0,0.1111111111111111,0.6470588235294118,0,0.0,1.0,1.0015698587127158,0.0015698587127158557
298,3474,398224013,civil,"do not you think that simply stating that I 'messed up writers"" ' without explaining why is rude?""",397795838,technical,"You've messed up the ""writers"" option in gatling.conf. Works just fine for me.","You've messed up the ""writers"" option in gatling.conf. Works just fine for me. do not you think that simply stating that I 'messed up writers"" ' without explaining why is rude?""",Konstantin Ignatyev,0,177,1.0,1.0,0.125,0.034482758620689655,0,1.0,0.0,0.5,0.0
299,35,631044426,civil,I hope this is not Microsoft's general attitude towards open source projects these days...,631044353,uncivil,"Are you an _official_ Microsoft or Xamarin representative, and if so, is this the official position of your company?.","Are you an _official_ Microsoft or Xamarin representative, and if so, is this the official position of your company?. I hope this is not Microsoft's general attitude towards open source projects these days...",Ilya Bizyaev,0,208,0.47560975609756095,1.0,0.5,0.15577889447236182,0,0.0,0.0,0.0,0.0
300,35,631050931,uncivil,"That's not because others really love .NET, but because they try to stay constructive here.",631050093,technical,Since the issue was opened a mere 60 minutes ago‚,"Since the issue was opened a mere 60 minutes ago‚ That's not because others really love .NET, but because they try to stay constructive here.",Ilya Bizyaev,0,141,0.34146341463414637,0.7777777777777778,0.6,0.6532663316582915,0,0.0,0.0,0.0,0.0
301,35,631054804,uncivil,MauiKit whether you want to hear it or not has no fundamentals of what I as an Open Source Author and Maintainer would consider signs of a healthy project.,631054456,technical,"Maybe because ""Core"" is not a marketed Microsoft product name, but a component of a marketed product named "".NET""? There is Qt Core, and somehow Qt Core and .NET Core don't read as similar as ""MAUI"" and ""MAUI"" do.","Maybe because ""Core"" is not a marketed Microsoft product name, but a component of a marketed product named "".NET""? There is Qt Core, and somehow Qt Core and .NET Core don't read as similar as ""MAUI"" and ""MAUI"" do. MauiKit whether you want to hear it or not has no fundamentals of what I as an Open Source Author and Maintainer would consider signs of a healthy project.",Dan Siegel,0,369,1.0,1.0,0.07142857142857142,0.34673366834170855,0,0.0,0.0,0.0,0.0
302,35,631057380,civil,"We are talking about open source projects, there should be a common philosophy, not a competition for those who have the biggest issue counter.",631057219,technical,Email me. Stealing is not ok and has not been intended. Happy to work through conflicts.,"Email me. Stealing is not ok and has not been intended. Happy to work through conflicts. We are talking about open source projects, there should be a common philosophy, not a competition for those who have the biggest issue counter.",Mirko Brombin,0,232,0.5609756097560976,1.0,0.07692307692307693,0.41708542713567837,0,0.0,0.0,0.0,0.0
